"epochs"	"rss"	"correctness"	"etl"	"etp"	"etc"
2000	3.278329	0.000000	369.532441	0.000026	369.633359
2000	3.300437	0.000000	370.233620	0.000026	370.334413
2000	3.041905	0.000000	369.453049	0.000041	369.559668
2000	3.199283	0.000000	369.183458	0.000025	369.289087
2000	3.180616	0.000000	367.435548	0.000026	367.540739
2000	3.436541	0.000000	369.720903	0.000027	369.822762
2000	3.174431	0.000000	368.671564	0.000026	368.773177
2000	3.134730	0.000000	371.186781	0.000026	371.288071
2000	3.231055	0.000000	367.432770	0.000026	367.535014
2000	3.049456	0.000000	368.133209	0.000028	368.234584
2000	3.239872	0.000000	369.940888	0.000046	370.042784
2000	3.198498	0.000000	368.157091	0.000026	368.260922
2000	3.300820	0.000000	369.113880	0.000026	369.214876
2000	3.183167	0.000000	370.844205	0.000026	370.949102
2000	3.299959	0.000000	367.772533	0.000026	367.873126
2000	3.217928	0.000000	370.809766	0.000026	370.913407
2000	3.223811	0.000000	370.587163	0.000026	370.688875
2000	3.303678	0.000000	369.664107	0.000027	369.771710
2000	3.343476	0.000000	370.841479	0.000026	370.943100
2000	3.316053	0.000000	368.602184	0.000026	368.712575
2000	3.058352	0.000000	368.314702	0.000026	368.416620
2000	3.425410	0.000000	368.138205	0.000027	368.240940
2000	3.125278	0.000000	367.993979	0.000026	368.094925
2000	3.233213	0.000000	369.386580	0.000026	369.487556
2000	3.182963	0.000000	367.909444	0.000026	368.013574
2000	3.216463	0.000000	373.048455	0.000026	373.153125
2000	3.091933	0.000000	368.084062	0.000026	368.186285
2000	3.226328	0.000000	369.688211	0.000026	369.789475
2000	3.326505	0.000000	369.336117	0.000026	369.437598
2000	3.094230	0.000000	369.029713	0.000026	369.133695
2000	3.320131	0.000000	368.733792	0.000026	368.835792
2000	3.328471	0.000000	370.609261	0.000026	370.709804
2000	3.247473	0.000000	368.182825	0.000026	368.283950
2000	3.091942	0.000000	370.101040	0.000026	370.204560
2000	3.163911	0.000000	372.858818	0.000026	372.959449
2000	3.252630	0.000000	368.850862	0.000027	368.952155
2000	3.347407	0.000000	369.421191	0.000026	369.524353
2000	3.087579	0.000000	368.084747	0.000026	368.185839
2000	3.293040	0.000000	369.234207	0.000026	369.339590
2000	3.147240	0.000000	366.824753	0.000026	366.927724
2000	3.102616	0.000000	368.703584	0.000026	368.805364
2000	3.194238	0.000000	369.889263	0.000026	369.990436
2000	2.997577	0.000000	367.093817	0.000026	367.197558
2000	3.150018	0.000000	388.256585	0.000026	388.367300
2000	3.340948	0.000000	388.469080	0.000025	388.580219
2000	3.129525	0.000000	368.697517	0.000026	368.798928
2000	3.014991	0.000000	369.399347	0.000026	369.500406
2000	3.054006	0.000000	368.523589	0.000027	368.625154
2000	3.250432	0.000000	367.660180	0.000027	367.762139
2000	3.154079	0.000000	368.600043	0.000026	368.701420
2000	3.197202	0.000000	368.398301	0.000027	368.503577
2000	3.143765	0.000000	369.194475	0.000033	369.300087
2000	3.240606	0.000000	366.958454	0.000038	367.060007
2000	3.221628	0.000000	366.877043	0.000026	366.977704
2000	3.307238	0.000000	370.977079	0.000027	371.078894
2000	3.308852	0.000000	367.036039	0.000025	367.137552
2000	3.165197	0.000000	366.833184	0.000026	366.934009
2000	3.091765	0.000000	368.836171	0.000026	368.937332
2000	3.301289	0.000000	367.821321	0.000027	367.926547
2000	3.191180	0.000000	367.044034	0.000027	367.149151
