"epochs"	"rss"	"correctness"	"etl"	"etp"	"etc"
2000	2.899107	0.000000	374.343625	0.000026	374.456331
2000	3.520048	0.000000	374.135777	0.000027	374.250474
2000	3.238715	0.000000	375.295484	0.000026	375.409181
2000	3.231109	0.000000	372.993451	0.000026	373.107415
2000	3.194252	0.000000	403.601105	0.000026	403.734189
2000	3.141702	0.000000	390.802017	0.000026	390.933650
2000	2.872344	0.000000	371.212875	0.000026	371.326226
2000	2.917451	0.000000	372.950031	0.000026	373.063083
2000	3.244477	0.000000	372.275871	0.000027	372.389372
2000	3.182536	0.000000	373.074642	0.000027	373.188318
2000	3.376441	0.000000	371.617826	0.000026	371.732096
2000	3.273080	0.000000	372.123404	0.000026	372.237764
2000	3.373842	0.000000	370.286740	0.000026	370.401278
2000	3.200215	0.000000	372.167107	0.000027	372.286238
2000	3.064677	0.000000	371.472955	0.000027	371.591957
2000	2.997986	0.000000	372.901688	0.000026	373.018068
2000	3.355996	0.000000	371.476109	0.000027	371.590298
2000	3.543720	0.000000	372.723529	0.000027	372.842418
2000	3.104609	0.000000	374.626315	0.000026	374.741688
2000	3.284527	0.000000	373.821214	0.000027	373.934701
2000	3.318221	0.000000	371.328815	0.000027	371.448055
2000	3.775048	0.000000	373.326527	0.000026	373.440825
2000	3.134903	0.000000	372.006370	0.000026	372.124803
2000	3.050138	0.000000	370.894405	0.000027	371.008503
2000	3.034915	0.000000	374.764422	0.000026	374.884641
2000	3.344879	0.000000	370.587364	0.000027	370.700995
2000	3.046874	0.000000	374.248393	0.000027	374.362347
2000	2.983561	0.000000	374.087723	0.000027	374.201890
2000	3.618778	0.000000	372.216152	0.000027	372.330171
2000	3.048753	0.000000	374.349093	0.000027	374.467415
2000	3.638583	0.000000	372.521354	0.000027	372.634953
2000	3.501860	0.000000	373.433054	0.000026	373.552062
2000	2.958525	0.000000	372.086874	0.000027	372.200453
2000	3.269138	0.000000	372.176354	0.000026	372.293802
2000	3.350039	0.000000	373.382988	0.000026	373.496533
2000	3.082601	0.000000	371.449539	0.000027	371.563052
2000	3.085590	0.000000	373.468301	0.000028	373.581501
2000	3.603985	0.000000	374.624775	0.000026	374.745167
2000	3.250236	0.000000	373.348249	0.000027	373.468918
2000	3.416015	0.000000	373.953647	0.000026	374.067544
2000	3.081677	0.000000	373.207106	0.000026	373.322411
2000	3.251976	0.000000	374.119772	0.000027	374.281909
2000	3.181683	0.000000	376.684765	0.000026	376.806923
2000	3.193821	0.000000	374.335628	0.000027	374.453460
